 table_schema |             table_name             |          column_name          |          data_type          
 itsm_inf     | tb_batch_log_p_tb_batch_log_202906 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202906 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202906 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202906 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202906 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202906 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202906 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202906 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202906 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202907 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202907 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202907 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202907 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202907 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202907 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202907 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202907 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202907 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202907 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202907 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202907 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202907 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202908 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202908 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202908 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202908 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202908 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202908 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202908 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202908 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202908 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202908 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202908 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202908 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202908 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202909 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202909 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202909 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202909 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202909 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202909 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202909 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202909 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202909 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202909 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202909 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202909 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202909 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202910 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202910 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202910 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202910 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202910 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202910 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202910 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202910 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202910 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202910 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202910 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202910 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202910 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202911 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202911 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202911 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202911 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202911 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202911 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202911 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202911 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202911 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202911 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202911 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202911 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202911 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202912 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202912 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202912 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202912 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202912 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202912 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202912 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202912 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202912 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202912 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202912 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202912 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202912 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_max    | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_max    | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_max    | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_max    | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_max    | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_max    | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_max    | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_max    | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_max    | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_max    | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_max    | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_max    | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_max    | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_mst                       | sys_cd                        | character varying
 itsm_inf     | tb_batch_mst                       | btch_cd                       | character varying
 itsm_inf     | tb_batch_mst                       | btch_nm                       | character varying
 itsm_inf     | tb_batch_mst                       | btch_expln                    | character varying
 itsm_inf     | tb_batch_mst                       | svr_nm                        | character varying
 itsm_inf     | tb_batch_mst                       | svr_ip                        | character varying
 itsm_inf     | tb_batch_mst                       | instance_nm                   | character varying
 itsm_inf     | tb_batch_mst                       | user_nm                       | character varying
 itsm_inf     | tb_batch_mst                       | rgter_id                      | character varying
 itsm_inf     | tb_batch_mst                       | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_mst                       | moder_id                      | character varying
 itsm_inf     | tb_batch_mst                       | mod_date                      | timestamp without time zone
 itsm_inf     | tb_link001                         | req_sys                       | character varying
 itsm_inf     | tb_link001                         | req_seq                       | bigint
 itsm_inf     | tb_link001                         | req_sys_fg                    | character varying
 itsm_inf     | tb_link001                         | docu_no                       | character varying
 itsm_inf     | tb_link001                         | proc_date                     | character varying
 itsm_inf     | tb_link001                         | status                        | character varying
 itsm_inf     | tb_link001                         | req_empno                     | character varying
 itsm_inf     | tb_link001                         | req_date                      | timestamp without time zone
 itsm_inf     | tb_link001                         | remark                        | character varying
 itsm_inf     | tb_link001                         | app_line                      | character varying
 itsm_inf     | tb_link001                         | app_line2                     | character varying
 itsm_inf     | tb_link002                         | req_sys                       | character varying
 itsm_inf     | tb_link002                         | req_seq                       | bigint
 itsm_inf     | tb_link002                         | req_sys_fg                    | character varying
 itsm_inf     | tb_link002                         | exec_sql_succ                 | character varying
 itsm_inf     | tb_link002                         | exec_sql_fail                 | character varying
 itsm_inf     | tb_link002                         | send_status                   | character varying
 itsm_inf     | tb_link002                         | send_err_cd                   | character varying
 itsm_inf     | tb_link002                         | exec_sql_cancel               | character varying
 itsm_inf     | tb_ohr002                          | corp_cd                       | character varying
 itsm_inf     | tb_ohr002                          | empno                         | character varying
 itsm_inf     | tb_ohr002                          | eftv_st_dt                    | timestamp without time zone
 itsm_inf     | tb_ohr002                          | addpst_addofc_seq             | bigint
 itsm_inf     | tb_ohr002                          | eftv_ed_dt                    | timestamp without time zone
 itsm_inf     | tb_ohr002                          | orgn_cd                       | character varying
 itsm_inf     | tb_ohr002                          | orgn_nm                       | character varying
 itsm_inf     | tb_ohr002                          | emp_gbn_cd                    | character varying
 itsm_inf     | tb_ohr002                          | jobdt_gbn_cd                  | character varying
 itsm_inf     | tb_ohr002                          | ttl_gbn_cd                    | character varying
 itsm_inf     | tb_ohr002                          | jobrs_gbn_cd                  | character varying
 itsm_inf     | tb_ohr002                          | orgn_lder_yn                  | character varying
 itsm_inf     | tb_ohr002                          | hldofc_stat_gbn_cd            | character varying
 itsm_inf     | tb_ohr002                          | slrystep_cd                   | character varying
 itsm_inf     | tb_ohr002                          | slry_pmnt_way_gbn_cd          | character varying
 itsm_inf     | tb_ohr002                          | apnt_nm                       | character varying
 itsm_inf     | tb_ohr002                          | moder_id                      | character varying
 itsm_inf     | tb_ohr002                          | mod_date                      | timestamp without time zone
 itsm_inf     | tb_ohr002                          | if_date                       | timestamp without time zone
 itsm_inf     | tb_ohr005                          | corp_cd                       | character varying
 itsm_inf     | tb_ohr005                          | orgn_cd                       | character varying
 itsm_inf     | tb_ohr005                          | eftv_st_dt                    | character varying
 itsm_inf     | tb_ohr005                          | seq                           | bigint
 itsm_inf     | tb_ohr005                          | eftv_ed_dt                    | character varying
 itsm_inf     | tb_ohr005                          | rvrt_dept_cd                  | character varying
 itsm_inf     | tb_ohr005                          | rpst_rvrt_dept_yn             | character varying
 itsm_inf     | tb_ohr005                          | moder_id                      | character varying
 itsm_inf     | tb_ohr005                          | mod_date                      | timestamp without time zone
 itsm_inf     | tb_ohr005                          | if_date                       | timestamp without time zone
 itsm_inf     | tb_ohr006                          | corp_cd                       | character varying
 itsm_inf     | tb_ohr006                          | orgn_cd                       | character varying
 itsm_inf     | tb_ohr006                          | orgn_nm                       | character varying
 itsm_inf     | tb_ohr006                          | rpst_dept_cd                  | character varying
 itsm_inf     | tb_ohr006                          | mod_date                      | timestamp without time zone
 itsm_inf     | tb_ohr006                          | orgn_cd_0                     | character varying
 itsm_inf     | tb_ohr006                          | orgn_nm_0                     | character varying
 itsm_inf     | tb_ohr006                          | orgn_cd_1                     | character varying
 itsm_inf     | tb_ohr006                          | orgn_nm_1                     | character varying
 itsm_inf     | tb_ohr006                          | orgn_cd_2                     | character varying
 itsm_inf     | tb_ohr006                          | orgn_nm_2                     | character varying
 itsm_inf     | tb_ohr006                          | orgn_cd_3                     | character varying
 itsm_inf     | tb_ohr006                          | orgn_nm_3                     | character varying
 itsm_inf     | tb_ohr006                          | orgn_cd_4                     | character varying
 itsm_inf     | tb_ohr006                          | orgn_nm_4                     | character varying
 itsm_inf     | tb_ohr006                          | orgn_cd_5                     | character varying
 itsm_inf     | tb_ohr006                          | orgn_nm_5                     | character varying
 itsm_inf     | tb_ohr006                          | orgn_cd_6                     | character varying
 itsm_inf     | tb_ohr006                          | orgn_nm_6                     | character varying
 itsm_inf     | tb_ohr006                          | orgn_cd_7                     | character varying
 itsm_inf     | tb_ohr006                          | orgn_nm_7                     | character varying
 itsm_inf     | tb_ohr006                          | orgn_cd_8                     | character varying
 itsm_inf     | tb_ohr006                          | orgn_nm_8                     | character varying
 itsm_inf     | tb_ohr006                          | str_cd                        | character varying
 itsm_inf     | tb_ohr006                          | if_date                       | timestamp without time zone
 itsm_inf     | tb_usr_auth_log                    | sys_cd                        | character varying
 itsm_inf     | tb_usr_auth_log                    | usr_id                        | character varying
 itsm_inf     | tb_usr_auth_log                    | auth_corp_cd                  | character varying
 itsm_inf     | tb_usr_auth_log                    | auth_id                       | character varying
 itsm_inf     | tb_usr_auth_log                    | seq                           | bigint
 itsm_inf     | tb_usr_auth_log                    | log_rsn_cd                    | character varying
 itsm_inf     | tb_usr_auth_log                    | log_csr_no                    | character varying
 itsm_inf     | tb_usr_auth_log                    | log_usr_id                    | character varying
 itsm_inf     | tb_usr_auth_log                    | log_date                      | timestamp without time zone
 itsm_inf     | tb_usr_auth_log                    | use_st_date                   | timestamp without time zone
 itsm_inf     | tb_usr_auth_log                    | use_ed_date                   | timestamp without time zone
 itsm_inf     | tb_usr_auth_log                    | rmk                           | character varying
 itsm_inf     | tb_usr_auth_log                    | use_yn                        | character varying
 itsm_inf     | tb_usr_auth_log                    | rgter_id                      | character varying
 itsm_inf     | tb_usr_auth_log                    | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_usr_auth_log                    | moder_id                      | character varying
 itsm_inf     | tb_usr_auth_log                    | mod_date                      | timestamp without time zone
 itsm_inf     | tb_usr_pwd                         | user_id                       | character varying
 itsm_inf     | tb_usr_pwd                         | user_password                 | character varying
 itsm_inf     | tb_usr_pwd                         | password_update_date          | timestamp without time zone
 itsm_inf     | tb_usr_pwd                         | if_date                       | timestamp without time zone
 itsm_inf     | tb_usr_pwd                         | apps_transfer_flag            | character varying
 itsm_inf     | tb_usr_pwd                         | apps_transfer_date            | timestamp without time zone
 itsm_inf     | tb_usr_pwd                         | apps_transfer_msg             | character varying
 itsm_inf     | tb_usr_pwd                         | otp_secretkey_key             | character varying
 itsm_inf     | tb_usr_pwd                         | otp_secretkey_key_update_date | timestamp without time zone
 itsm_own     | tb_asset_code                      | grp_cd                        | character varying
 itsm_own     | tb_asset_code                      | com_cd                        | character varying
 itsm_own     | tb_asset_code                      | com_cd_nm                     | character varying
 itsm_own     | tb_asset_code                      | use_yn                        | character varying
 itsm_own     | tb_asset_grp                       | grp_cd                        | character varying
 itsm_own     | tb_asset_grp                       | grp_nm                        | character varying
 itsm_own     | tb_asset_list                      | qr_cd                         | character varying
 itsm_own     | tb_asset_list                      | corp_cd                       | character varying
 itsm_own     | tb_asset_list                      | empno                         | character varying
 itsm_own     | tb_asset_list                      | org_cd                        | character varying
 itsm_own     | tb_asset_list                      | asst_no                       | character varying
 itsm_own     | tb_asset_list                      | asst_clsf_cd                  | character varying
 itsm_own     | tb_asset_list                      | asst_use_cd                   | character varying
 itsm_own     | tb_asset_list                      | remark                        | character varying
 itsm_own     | tb_asset_list                      | cfm_user                      | character varying
 itsm_own     | tb_asset_list                      | cfm_dt                        | timestamp without time zone
 itsm_own     | tb_asset_list                      | cfm_yn                        | character varying
 itsm_own     | tb_asset_list                      | ins_user                      | character varying
 itsm_own     | tb_asset_list                      | ins_dt                        | timestamp without time zone
 itsm_own     | tb_asset_list                      | upt_dt                        | timestamp without time zone
 itsm_own     | tb_asset_list                      | upt_user                      | character varying
 itsm_own     | tb_asset_list                      | asst_nm                       | character varying
 itsm_own     | tb_asset_list                      | pc_uuid                       | character varying
 itsm_own     | tb_com000                          | grp_cd                        | character varying
 itsm_own     | tb_com000                          | grp_cd_nm                     | character varying
 itsm_own     | tb_com000                          | use_yn                        | character varying
 itsm_own     | tb_com000                          | use_aply_dt                   | timestamp without time zone
 itsm_own     | tb_com000                          | sort_seqc                     | numeric
 itsm_own     | tb_com000                          | use_sys_cd                    | character varying
 itsm_own     | tb_com000                          | expln                         | character varying
 itsm_own     | tb_com000                          | rmk                           | character varying
 itsm_own     | tb_com000                          | rgter_id                      | character varying
 itsm_own     | tb_com000                          | rgt_date                      | timestamp without time zone
 itsm_own     | tb_com000                          | moder_id                      | character varying
 itsm_own     | tb_com000                          | mod_date                      | timestamp without time zone
 itsm_own     | tb_com001                          | grp_cd                        | character varying
 itsm_own     | tb_com001                          | com_cd                        | character varying
 itsm_own     | tb_com001                          | com_cd_nm                     | character varying
 itsm_own     | tb_com001                          | hrnk_com_cd                   | character varying
 itsm_own     | tb_com001                          | use_yn                        | character varying
 itsm_own     | tb_com001                          | use_aply_dt                   | timestamp without time zone
 itsm_own     | tb_com001                          | sort_seqc                     | numeric
 itsm_own     | tb_com001                          | expln                         | character varying
 itsm_own     | tb_com001                          | rmk                           | character varying
 itsm_own     | tb_com001                          | etc_char_val_01               | character varying
 itsm_own     | tb_com001                          | etc_char_val_02               | character varying
 itsm_own     | tb_com001                          | etc_char_val_03               | character varying
 itsm_own     | tb_com001                          | etc_char_val_04               | character varying
 itsm_own     | tb_com001                          | etc_char_val_05               | character varying
 itsm_own     | tb_com001                          | etc_figr_val_01               | numeric
 itsm_own     | tb_com001                          | etc_figr_val_02               | numeric
 itsm_own     | tb_com001                          | etc_figr_val_03               | numeric
 itsm_own     | tb_com001                          | etc_figr_val_04               | numeric
 itsm_own     | tb_com001                          | etc_figr_val_05               | numeric
 itsm_own     | tb_com001                          | rgter_id                      | character varying
 itsm_own     | tb_com001                          | rgt_date                      | timestamp without time zone
 itsm_own     | tb_com001                          | moder_id                      | character varying
 itsm_own     | tb_com001                          | mod_date                      | timestamp without time zone
 itsm_own     | tb_com003                          | atch_file_id                  | bigint
 itsm_own     | tb_com003                          | atch_file_seq                 | bigint
 itsm_own     | tb_com003                          | atch_file_nm                  | character varying
 itsm_own     | tb_com003                          | stor_file_nm                  | character varying
 itsm_own     | tb_com003                          | stor_route                    | character varying
 itsm_own     | tb_com003                          | del_yn                        | character varying
 itsm_own     | tb_com003                          | rgter_id                      | character varying
 itsm_own     | tb_com003                          | rgt_date                      | timestamp without time zone
 itsm_own     | tb_com003                          | moder_id                      | character varying
 itsm_own     | tb_com003                          | mod_date                      | timestamp without time zone
 itsm_own     | tb_email                           | event_id                      | character varying
 itsm_own     | tb_email                           | req_seq                       | bigint
 itsm_own     | tb_email                           | mail_type_fg                  | character varying
 itsm_own     | tb_email                           | req_ym                        | character varying
 itsm_own     | tb_email                           | send_name                     | character varying
 itsm_own     | tb_email                           | send_address                  | character varying
 itsm_own     | tb_email                           | recv_name                     | character varying
 itsm_own     | tb_email                           | recv_address                  | character varying
 itsm_own     | tb_email                           | reg_id                        | character varying
 itsm_own     | tb_email                           | reg_date                      | timestamp without time zone
 itsm_own     | tb_email                           | send_yn                       | character
 itsm_own     | tb_email                           | send_date                     | timestamp without time zone
 itsm_own     | tb_email                           | send_msg                      | character varying
 itsm_own     | tb_email                           | subject                       | character varying
 itsm_own     | tb_email                           | contents                      | text
 itsm_own     | tb_itr001                          | corp_cd                       | character varying
 itsm_own     | tb_itr001                          | csr_no                        | character varying
 itsm_own     | tb_itr001                          | seq                           | bigint
 itsm_own     | tb_itr001                          | biz_type                      | character varying
 itsm_own     | tb_itr001                          | biz_sys_cd                    | character varying
 itsm_own     | tb_itr001                          | title                         | character varying
 itsm_own     | tb_itr001                          | atch_file_id                  | character varying
 itsm_own     | tb_itr001                          | req_dt                        | timestamp without time zone
 itsm_own     | tb_itr001                          | req_cont                      | text
 itsm_own     | tb_itr001                          | rspber_empno                  | character varying
 itsm_own     | tb_itr001                          | stat_cd                       | character varying
 itsm_own     | tb_itr001                          | recv_type_cd                  | character varying
 itsm_own     | tb_itr001                          | work_st_date                  | timestamp without time zone
 itsm_own     | tb_itr001                          | delivr_date                   | timestamp without time zone
 itsm_own     | tb_itr001                          | complte_date                  | timestamp without time zone
 itsm_own     | tb_itr001                          | check_rspber_empno            | character varying
 itsm_own     | tb_itr001                          | check_req_cont                | text
 itsm_own     | tb_itr001                          | complte_yn                    | character varying
 itsm_own     | tb_itr001                          | rgter_id                      | character varying
 itsm_own     | tb_itr001                          | rgt_date                      | timestamp without time zone
 itsm_own     | tb_itr001                          | moder_id                      | character varying
 itsm_own     | tb_itr001                          | mod_date                      | timestamp without time zone
 itsm_own     | tb_itr001                          | stand_workhour                | numeric
 itsm_own     | tb_itr001                          | csr_ord                       | numeric
 itsm_own     | tb_itr001                          | add_req_cont                  | text
 itsm_own     | tb_itr001                          | check_conf_cont               | text
 itsm_own     | tb_itr001                          | main_seq                      | character varying
 itsm_own     | tb_itr001                          | req_empno                     | character varying
 itsm_own     | tb_itr001                          | org_recv_type_cd              | character varying
 itsm_own     | tb_itr001                          | screen_cnt                    | numeric
 itsm_own     | tb_itr001                          | approve_key                   | numeric
 itsm_own     | tb_itr001                          | bi_cd                         | character varying
 itsm_own     | tb_itr001                          | biz_clsf_cd                   | character varying
 itsm_own     | tb_itr001                          | prgsg_step                    | character varying
 itsm_own     | tb_itr001                          | recv_cont                     | text
 itsm_own     | tb_itr002                          | corp_cd                       | character varying
 itsm_own     | tb_itr002                          | csr_no                        | character varying
 itsm_own     | tb_itr002                          | seq                           | bigint
 itsm_own     | tb_itr002                          | biz_sys_cd                    | character varying
 itsm_own     | tb_itr002                          | rspber_empno                  | character varying
 itsm_own     | tb_itr002                          | rgter_id                      | character varying
 itsm_own     | tb_itr002                          | rgt_date                      | timestamp without time zone
 itsm_own     | tb_itr002                          | moder_id                      | character varying
 itsm_own     | tb_itr002                          | mod_date                      | timestamp without time zone
 itsm_own     | tb_itr003                          | csr_no                        | character varying
 itsm_own     | tb_itr003                          | seq                           | bigint
 itsm_own     | tb_itr003                          | join_rspber_empno             | character varying
 itsm_own     | tb_itr003                          | corp_cd                       | character varying
 itsm_own     | tb_itr003                          | join_stat_cd                  | character varying
 itsm_own     | tb_itr003                          | work_st_date                  | timestamp without time zone
 itsm_own     | tb_itr003                          | delivr_date                   | timestamp without time zone
 itsm_own     | tb_itr003                          | rgter_id                      | character varying
 itsm_own     | tb_itr003                          | rgt_date                      | timestamp without time zone
 itsm_own     | tb_itr003                          | moder_id                      | character varying
 itsm_own     | tb_itr003                          | mod_date                      | timestamp without time zone
 itsm_own     | tb_itr004                          | atch_file_id                  | character varying
 itsm_own     | tb_itr004                          | atch_file_seq                 | bigint
 itsm_own     | tb_itr004                          | atch_file_nm                  | character varying
 itsm_own     | tb_itr004                          | stor_file_nm                  | character varying
 itsm_own     | tb_itr004                          | stor_route                    | character varying
 itsm_own     | tb_itr004                          | file_biz_type                 | character varying
 itsm_own     | tb_itr004                          | del_yn                        | character varying
 itsm_own     | tb_itr004                          | rgter_id                      | character varying
 itsm_own     | tb_itr004                          | rgt_date                      | timestamp without time zone
 itsm_own     | tb_itr004                          | moder_id                      | character varying
 itsm_own     | tb_itr004                          | mod_date                      | timestamp without time zone
 itsm_own     | tb_itr004                          | file_size                     | double precision
 itsm_own     | tb_itr005                          | corp_cd                       | character varying
 itsm_own     | tb_itr005                          | csr_no                        | character varying
 itsm_own     | tb_itr005                          | seq                           | bigint
 itsm_own     | tb_itr005                          | diff_type_cd                  | character varying
 itsm_own     | tb_itr005                          | diff_type_val                 | character varying
 itsm_own     | tb_itr005                          | diff_type_val_h               | numeric
 itsm_own     | tb_itr005                          | rgter_id                      | character varying
 itsm_own     | tb_itr005                          | rgt_date                      | timestamp without time zone
 itsm_own     | tb_itr005                          | moder_id                      | character varying
 itsm_own     | tb_itr005                          | mod_date                      | timestamp without time zone
 itsm_own     | tb_itr006                          | csr_no                        | character varying
 itsm_own     | tb_itr006                          | seq                           | bigint
 itsm_own     | tb_itr006                          | work_level                    | character varying
 itsm_own     | tb_itr006                          | corp_cd                       | character varying
 itsm_own     | tb_itr006                          | work_hour                     | numeric
 itsm_own     | tb_itr006                          | rgter_id                      | character varying
 itsm_own     | tb_itr006                          | rgt_date                      | timestamp without time zone
 itsm_own     | tb_itr006                          | moder_id                      | character varying
 itsm_own     | tb_itr006                          | mod_date                      | timestamp without time zone
 itsm_own     | tb_itr007                          | work_job_no                   | character varying
 itsm_own     | tb_itr007                          | work_job_seq                  | bigint
 itsm_own     | tb_itr007                          | work_dt                       | character varying
 itsm_own     | tb_itr007                          | rspber_empno                  | character varying
 itsm_own     | tb_itr007                          | csr_type                      | character varying
 itsm_own     | tb_itr007                          | csr_no                        | character varying
 itsm_own     | tb_itr007                          | seq                           | numeric
 itsm_own     | tb_itr007                          | biz_type                      | character varying
 itsm_own     | tb_itr007                          | work_level                    | character varying
 itsm_own     | tb_itr007                          | exec_workhour                 | numeric
 itsm_own     | tb_itr007                          | exec_cont                     | text
 itsm_own     | tb_itr007                          | rgter_id                      | character varying
 itsm_own     | tb_itr007                          | rgt_date                      | timestamp without time zone
 itsm_own     | tb_itr007                          | moder_id                      | character varying
 itsm_own     | tb_itr007                          | mod_date                      | timestamp without time zone
 itsm_own     | tb_itr008                          | csr_no                        | character varying
 itsm_own     | tb_itr008                          | seq                           | bigint
 itsm_own     | tb_itr008                          | join_rspber_empno             | character varying
 itsm_own     | tb_itr008                          | work_level                    | character varying
 itsm_own     | tb_itr008                          | rgter_id                      | character varying
 itsm_own     | tb_itr008                          | rgt_date                      | timestamp without time zone
 itsm_own     | tb_itr008                          | moder_id                      | character varying
 itsm_own     | tb_itr008                          | mod_date                      | timestamp without time zone
 itsm_own     | tb_itr009                          | csr_comp_key                  | character varying
 itsm_own     | tb_itr009                          | csr_no                        | character varying
